isbn13,ISBN,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,Rating,Average Ratings Count,url,key,number_of_pages,pagination,by_statement,publishers,publish_places,publish_date,subjects,subject_places,ebooks,identifiers.goodreads,identifiers.librarything,identifiers.isbn_10,identifiers.openlibrary,classifications.lc_classifications,cover.small,cover.medium,cover.large,subtitle,notes,identifiers.lccn,identifiers.oclc,classifications.dewey_decimal_class,subject_people,excerpts,identifiers.isbn_13,subject_times,links,identifiers.google,table_of_contents,identifiers.amazon,identifiers.wikidata,weight,ID,Publication YEAR,Average rating
9780812513738,0812513738,The Shadow Rising,Book Four of 'The Wheel of Time',Robert Jordan,Fiction,http://books.google.com/books/content?id=7-JfDlNcvhEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Perrin Aybara must return to Emond's Field to face the occupying Whitecloaks, while Rand enters the Aiel Waste and the forbidden city of Rhuidean",1993.0,4.23,1007.0,137790.0,High Rating,15300.78,https://openlibrary.org/books/OL9516108M/The_Shadow_Rising,/books/OL9516108M,1008.0,,,Tor Fantasy,,"October 15, 1993","[{'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Good and evil', 'url': 'https://openlibrary.org/subjects/good_and_evil'}, {'name': ""Rand Al'Thor (Fictitious character)"", 'url': ""https://openlibrary.org/subjects/rand_al'thor_(fictitious_character)""}, {'name': 'Fiction, fantasy, epic', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_epic'}, {'name': ""Rand al'thor (fictitious character), fiction"", 'url': ""https://openlibrary.org/subjects/rand_al'thor_(fictitious_character),_fiction""}, {'name': 'Fantasy fiction', 'url': 'https://openlibrary.org/subjects/fantasy_fiction'}, {'name': 'American Fantasy fiction', 'url': 'https://openlibrary.org/subjects/american_fantasy_fiction'}, {'name': 'Fantastic fiction', 'url': 'https://openlibrary.org/subjects/fantastic_fiction'}, {'name': 'Fiction, fantasy, general', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_general'}, {'name': 'American literature', 'url': 'https://openlibrary.org/subjects/american_literature'}]",,"[{'preview_url': 'https://archive.org/details/shadowrisingthew00robe', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL9516108M/The_Shadow_Rising/borrow', 'checkedout': False}]",['9539'],,['0812513738'],['OL9516108M'],[''],https://covers.openlibrary.org/b/id/603240-S.jpg,https://covers.openlibrary.org/b/id/603240-M.jpg,https://covers.openlibrary.org/b/id/603240-L.jpg,,,,,,,"The Wheel of Time turns, and Ages come and pass, leaving memories that become legend.",['9780812513738'],,,,"[{'level': 0, 'label': '', 'title': 'Maps', 'pagenum': '10, 618'}, {'level': 0, 'label': '1', 'title': 'Seeds of Shadow', 'pagenum': '13'}, {'level': 0, 'label': '2', 'title': 'Whirlpools in the Pattern', 'pagenum': '51'}, {'level': 0, 'label': '3', 'title': 'Reflection', 'pagenum': '87'}, {'level': 0, 'label': '4', 'title': 'Strings', 'pagenum': '105'}, {'level': 0, 'label': '5', 'title': 'Questioners', 'pagenum': '112'}, {'level': 0, 'label': '6', 'title': 'Doorways', 'pagenum': '122'}, {'level': 0, 'label': '7', 'title': 'Playing With Fire', 'pagenum': '141'}, {'level': 0, 'label': '8', 'title': 'Hard Heads', 'pagenum': '157'}, {'level': 0, 'label': '9', 'title': 'Decisions', 'pagenum': '172'}, {'level': 0, 'label': '10', 'title': 'The Stone Stands', 'pagenum': '187'}, {'level': 0, 'label': '11', 'title': 'What Lies Hidden', 'pagenum': '201'}, {'level': 0, 'label': '12', 'title': 'Tanchico or the Tower', 'pagenum': '220'}, {'level': 0, 'label': '13', 'title': 'Rumors', 'pagenum': '229'}, {'level': 0, 'label': '14', 'title': 'Customs of Mayene', 'pagenum': '238'}, {'level': 0, 'label': '15', 'title': 'Into the Doorway', 'pagenum': '247'}, {'level': 0, 'label': '16', 'title': 'Leavetakings', 'pagenum': '259'}, {'level': 0, 'label': '17', 'title': 'Deceptions', 'pagenum': '273'}, {'level': 0, 'label': '18', 'title': 'Into the Ways', 'pagenum': '295'}, {'level': 0, 'label': '19', 'title': 'The Wavedancer', 'pagenum': '306'}, {'level': 0, 'label': '20', 'title': 'Winds Rising', 'pagenum': '320'}, {'level': 0, 'label': '21', 'title': 'Into the Heart', 'pagenum': '337'}, {'level': 0, 'label': '22', 'title': 'Out of the Stone', 'pagenum': '351'}, {'level': 0, 'label': '23', 'title': 'Beyond the Stone', 'pagenum': '366'}, {'level': 0, 'label': '24', 'title': 'Rhuidean', 'pagenum': '390'}, {'level': 0, 'label': '25', 'title': 'The Road to the Spear', 'pagenum': '404'}, {'level': 0, 'label': '26', 'title': 'The Dedicated', 'pagenum': '421'}, {'level': 0, 'label': '27', 'title': 'Within the Ways', 'pagenum': '442'}, {'level': 0, 'label': '28', 'title': 'To the Tower of Ghenjei', 'pagenum': '454'}, {'level': 0, 'label': '29', 'title': 'Homecoming', 'pagenum': '465'}, {'level': 0, 'label': '30', 'title': 'Beyond the Oak', 'pagenum': '480'}, {'level': 0, 'label': '31', 'title': 'Assurances', 'pagenum': '491'}, {'level': 0, 'label': '32', 'title': 'Questions to Be Asked', 'pagenum': '511'}, {'level': 0, 'label': '33', 'title': 'A New Weave in the Pattern', 'pagenum': '526'}, {'level': 0, 'label': '34', 'title': 'He Who Comes With the Dawn', 'pagenum': '548'}, {'level': 0, 'label': '35', 'title': 'Sharp Lessons', 'pagenum': '568'}, {'level': 0, 'label': '36', 'title': 'Misdirections', 'pagenum': '582'}, {'level': 0, 'label': '37', 'title': 'Imre Stand', 'pagenum': '595'}, {'level': 0, 'label': '38', 'title': 'Hidden Faces', 'pagenum': '616'}, {'level': 0, 'label': '39', 'title': 'A Cup of Wine', 'pagenum': '640'}, {'level': 0, 'label': '40', 'title': 'Hunter of Trollocs', 'pagenum': '659'}, {'level': 0, 'label': '41', 'title': ""Among the Tuatha'an"", 'pagenum': '673'}, {'level': 0, 'label': '42', 'title': 'A Missing Leaf', 'pagenum': '683'}, {'level': 0, 'label': '43', 'title': 'Care for the Living', 'pagenum': '699'}, {'level': 0, 'label': '44', 'title': 'The Breaking Storm', 'pagenum': '709'}, {'level': 0, 'label': '45', 'title': ""The Tinker's Sword"", 'pagenum': '723'}, {'level': 0, 'label': '46', 'title': 'Veils', 'pagenum': '742'}, {'level': 0, 'label': '47', 'title': 'The Truth of a Viewing', 'pagenum': '762'}, {'level': 0, 'label': '48', 'title': 'An Offer Refused', 'pagenum': '788'}, {'level': 0, 'label': '49', 'title': 'Cold Rocks Hold', 'pagenum': '802'}, {'level': 0, 'label': '50', 'title': 'Traps', 'pagenum': '817'}, {'level': 0, 'label': '51', 'title': 'Revelations in Tanchico', 'pagenum': '834'}, {'level': 0, 'label': '52', 'title': 'Need', 'pagenum': '851'}, {'level': 0, 'label': '53', 'title': 'The Price of a Departure', 'pagenum': '872'}, {'level': 0, 'label': '54', 'title': 'Into the Palace', 'pagenum': '892'}, {'level': 0, 'label': '55', 'title': 'Into the Deep', 'pagenum': '914'}, {'level': 0, 'label': '56', 'title': 'Goldeneyes', 'pagenum': '922'}, {'level': 0, 'label': '57', 'title': 'A Breaking in the Three-fold Land', 'pagenum': '943'}, {'level': 0, 'label': '58', 'title': 'The Traps of Rhuidean', 'pagenum': '964'}, {'level': 0, 'label': '', 'title': 'Glossary', 'pagenum': '983'}, {'level': 0, 'label': '', 'title': 'About the Author', 'pagenum': '1006'}]",,,14.9 ounces,,,
9780812513752,0812513754,Lord of Chaos,Book Six of 'The Wheel of Time',Robert Jordan,Fiction,http://books.google.com/books/content?id=UcfrSLHYDgIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Wheel of Time ® is a PBS Great American Read Selection! Now in development for TV! Since its debut in 1990, The Wheel of Time® by Robert Jordan has captivated millions of readers around the globe with its scope, originality, and compelling characters. The Wheel of Time turns and Ages come and go, leaving memories that become legend. Legend fades to myth, and even myth is long forgotten when the Age that gave it birth returns again. In the Third Age, an Age of Prophecy, the World and Time themselves hang in the balance. What was, what will be, and what is, may yet fall under the Shadow. On the slopes of Shayol Ghul, the Myrddraal swords are forged, and the sky is not the sky of this world; In Salidar the White Tower in exile prepares an embassy to Caemlyn, where Rand Al'Thor, the Dragon Reborn, holds the throne--and where an unexpected visitor may change the world.... In Emond's Field, Perrin Goldeneyes, Lord of the Two Rivers, feels the pull of ta'veren to ta'veren and prepares to march... Morgase of Caemlyn finds a most unexpected, and quite unwelcome, ally....And south lies Illian, where Sammael holds sway... TV series update: ""Sony will produce along with Red Eagle Entertainment and Radar Pictures. Rafe Judkins is attached to write and executive produce. Judkins previously worked on shows such as ABC’s “Agents of SHIELD,” the Netflix series “Hemlock Grove,” and the NBC series “Chuck.” Red Eagle partners Rick Selvage and Larry Mondragon will executive produce along with Radar’s Ted Field and Mike Weber. Darren Lemke will also executive produce, with Jordan’s widow Harriet McDougal serving as consulting producer."" —Variety The Wheel of Time® New Spring: The Novel #1 The Eye of the World #2 The Great Hunt #3 The Dragon Reborn #4 The Shadow Rising #5 The Fires of Heaven #6 Lord of Chaos #7 A Crown of Swords #8 The Path of Daggers #9 Winter's Heart #10 Crossroads of Twilight #11 Knife of Dreams By Robert Jordan and Brandon Sanderson #12 The Gathering Storm #13 Towers of Midnight #14 A Memory of Light By Robert Jordan and Teresa Patterson The World of Robert Jordan's The Wheel of Time By Robert Jordan, Harriet McDougal, Alan Romanczuk, and Maria Simons The Wheel of Time Companion By Robert Jordan and Amy Romanczuk Patterns of the Wheel: Coloring Art Based on Robert Jordan's The Wheel of Time",1995.0,4.12,1011.0,102983.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812524260,0812524268,Red Prophet,The Tales of Alvin Maker,Orson Scott Card,Fiction,http://books.google.com/books/content?id=s5q4wQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Alvin Maker is drawn into the political manueverings of his visionary brother and a French colonel exiled to Fort Detroit named Napoleon Bonapart, in this tale set in the frontier of a magical alternate America",1988.0,3.79,311.0,17817.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812532470,0812532473,Orion,A Novel,Ben Bova,Fiction,http://books.google.com/books/content?id=bxxx7tFkhRYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Eternal warrior John O'Ryan challenges the Dark Lord's dominion over the earth in a battle for control of the future. Reissue.,1992.0,3.71,432.0,1357.0,High Rating,15300.78,https://openlibrary.org/books/OL9867385M/Orion,/books/OL9867385M,432.0,,,Tor Science Fiction,,"December 15, 1992","[{'name': 'Orion (Fictitious character)', 'url': 'https://openlibrary.org/subjects/orion_(fictitious_character)'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Fiction, science fiction, hard science fiction', 'url': 'https://openlibrary.org/subjects/fiction,_science_fiction,_hard_science_fiction'}, {'name': ""O'ryan, jack (fictitious character), fiction"", 'url': ""https://openlibrary.org/subjects/o'ryan,_jack_(fictitious_character),_fiction""}]",,"[{'preview_url': 'https://archive.org/details/orion00benb_0', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL9867385M/Orion/borrow', 'checkedout': False}]",['21245'],['127064'],['0812532473'],['OL9867385M'],,https://covers.openlibrary.org/b/id/603494-S.jpg,https://covers.openlibrary.org/b/id/603494-M.jpg,https://covers.openlibrary.org/b/id/603494-L.jpg,A Novel (Orion),,,,,,I am not superhuman.,['9780812532470'],,,,,,,8.2 ounces,,,
9780812532630,0812532635,The Ships of Earth,Homecoming:,Orson Scott Card,Fiction,http://books.google.com/books/content?id=5Vo-mgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The City of Basilica has fallen. Now Wetchik, Nafai, and all their family must brave the desert wastes, and cross the wide continents to where Harmony's hidden spaceport lies silent, abandoned, waiting for the command to make the great interstellar ships ready for flight again. But of these sixteen people, only a few have chosen their exile. The others, Rasa's spiteful daughters and their husbands; Wetchik's oldest son, Elemak, have been forced against their will. Their anger and hatreds will make the difficult journey harder.",1995.0,3.54,351.0,9143.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812534863,0812534867,Roc and a Hard Place,A Xanth Novel,Piers Anthony,Fiction,http://books.google.com/books/content?id=8eKZvEWEY98C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the land of Xanth, Roxanne Roc, a bird, must stand trial before Demoness Metria and Magician Humfrey",1996.0,3.75,344.0,5737.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812550283,0812550285,A Crown of Swords,Book Seven of 'The Wheel of Time',Robert Jordan,Fiction,http://books.google.com/books/content?id=d0lWqpVm9YkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Elayne, Aviendha, and Mat work to restore the world's natural weather, while Egwene gathers a group of female channelers and Rand confronts the dread Forsaken Sammael, in the seventh volume in the Wheel of Time series. Reprint.",1997.0,4.03,880.0,100910.0,High Rating,15300.78,https://openlibrary.org/books/OL9402753M/A_Crown_of_Swords,/books/OL9402753M,896.0,,,Tor Fantasy,,"November 15, 1997","[{'name': 'Fantasy fiction', 'url': 'https://openlibrary.org/subjects/fantasy_fiction'}, {'name': ""Rand al'Thor (Fictitious character)"", 'url': ""https://openlibrary.org/subjects/rand_al'thor_(fictitious_character)""}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Kidnapping', 'url': 'https://openlibrary.org/subjects/kidnapping'}, {'name': 'Rescues', 'url': 'https://openlibrary.org/subjects/rescues'}, {'name': 'Weather', 'url': 'https://openlibrary.org/subjects/weather'}, {'name': 'Fantasy', 'url': 'https://openlibrary.org/subjects/fantasy'}, {'name': 'Magic', 'url': 'https://openlibrary.org/subjects/magic'}, {'name': 'FICTION / Fantasy / Epic', 'url': 'https://openlibrary.org/subjects/fiction_/_fantasy_/_epic'}, {'name': 'Heat waves (Meteorology)', 'url': 'https://openlibrary.org/subjects/heat_waves_(meteorology)'}, {'name': 'Fiction, fantasy, epic', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_epic'}, {'name': ""Rand al'thor (fictitious character), fiction"", 'url': ""https://openlibrary.org/subjects/rand_al'thor_(fictitious_character),_fiction""}, {'name': 'Fiction, fantasy, general', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_general'}, {'name': 'American literature', 'url': 'https://openlibrary.org/subjects/american_literature'}]",,"[{'preview_url': 'https://archive.org/details/crownofswordsthe00robe', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL9402753M/A_Crown_of_Swords/borrow', 'checkedout': False}]",['13890'],['16576'],['0812550285'],['OL9402753M'],,https://covers.openlibrary.org/b/id/603819-S.jpg,https://covers.openlibrary.org/b/id/603819-M.jpg,https://covers.openlibrary.org/b/id/603819-L.jpg,"Wheel of Time, Book 7",,,,,,,['9780812550283'],,,,,,,2.3 pounds,,,
9780812552843,0812552849,The Fourth Book of Lost Swords,Farslayer's Story,Fred Saberhagen,Fiction,http://books.google.com/books/content?id=B_hiWr4ykIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Black Pearl, a mermaid, Cosmos, her treacherous lover, Prince Zoltan and Prince Mark, the evil macrowizard Wood, and a griffin-riding beauty all compete for possession of the sword, Farslayer",1990.0,3.83,252.0,1736.0,High Rating,15300.78,https://openlibrary.org/books/OL9318450M/The_Fourth_Book_of_Lost_Swords,/books/OL9318450M,256.0,,,Tor Books,,"March 15, 1990","[{'name': 'Fiction, fantasy, general', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_general'}]",,,['16478'],['157635'],['0812552849'],['OL9318450M'],,https://covers.openlibrary.org/b/id/603917-S.jpg,https://covers.openlibrary.org/b/id/603917-M.jpg,https://covers.openlibrary.org/b/id/603917-L.jpg,Farslayer's Story,,,,,,"HEAVY wind filled the bleak and rugged gorge of the Tungri, dragging heavy clouds through dark night.",['9780812552843'],,,,,,,4 ounces,,,
9780812555103,0812555104,Yon Ill Wind,A Xanth Novel,Piers Anthony,Fiction,http://books.google.com/books/content?id=GW_lBljFBlgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a tempestuous hurricane blows in Xanth, the Demon X(A/N)th joins forces with a vixen named Chlorine and a human family to save the land frOM the storms winds of mischief and madness. Reprint.",1997.0,3.75,340.0,3743.0,High Rating,15300.78,https://openlibrary.org/books/OL9651737M/Yon_Ill_Wind,/books/OL9651737M,352.0,,,Tor Fantasy,,"October 15, 1997","[{'name': 'Xanth (Imaginary place)', 'url': 'https://openlibrary.org/subjects/xanth_(imaginary_place)'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Fiction, science fiction, general', 'url': 'https://openlibrary.org/subjects/fiction,_science_fiction,_general'}, {'name': 'Fiction, fantasy, general', 'url': 'https://openlibrary.org/subjects/fiction,_fantasy,_general'}, {'name': 'Xanth (imaginary place), fiction', 'url': 'https://openlibrary.org/subjects/xanth_(imaginary_place),_fiction'}]",,"[{'preview_url': 'https://archive.org/details/yonillwind00pier', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL9651737M/Yon_Ill_Wind/borrow', 'checkedout': False}]",['15444'],['11596'],['0812555104'],['OL9651737M'],,https://covers.openlibrary.org/b/id/603943-S.jpg,https://covers.openlibrary.org/b/id/603943-M.jpg,https://covers.openlibrary.org/b/id/603943-L.jpg,A Xanth Novel (Xanth),,,,,,The Demons of the system did not gather frequently unless there were intriguing contests to be made or issues to be settled.,['9780812555103'],,,,,,,4.8 ounces,,,
9780812575231,0812575237,Legends,Short Novels by the Masters of Modern Fantasy,George R. R. Martin;Anne McCaffrey,Fiction,http://books.google.com/books/content?id=kxNFAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The second of three volumes, which were originally published in one volume as: Legends.",1999.0,3.88,379.0,619.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812575583,081257558X,Winter's Heart,Book Nine of 'The Wheel of Time',Robert Jordan,Fiction,http://books.google.com/books/content?id=4W5RQY_MiMEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the continuing Wheel of Time saga, Rand and Min are on the run, while Black Tower leader Mazrim Taim is exposed, a Seanchan princess arrives in Ebou Dar and the schemers of the White Tower are beset by rebels.",2002.0,3.94,780.0,82029.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812575606,0812575601,The Sword of Truth,Wizard's First Rule / Stone of Tears / Blood of the Fold,Terry Goodkind,Fiction,http://books.google.com/books/content?id=helnNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As an unearthly adversary descends on an idyllic fantasy world, corrupting magic against good and slaughtering innocents, Richard Rahl stands against the forces that threaten to destroy the world.",1998.0,4.29,2480.0,4110.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812694338,0812694333,The Simpsons and Philosophy,The D'oh! of Homer,William Irwin;Mark T. Conard;Aeon J. Skoble,Performing Arts,http://books.google.com/books/content?id=sDshYghbZJwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The author plumbs the depths of America's favorite animated family for insights into philosophy and society, discussing Aristotle, Marx, Camus, Sartre, and many others.",2001.0,3.47,256.0,1983.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
